time_ms,curve_1,curve_2,curve_3,curve_4,curve_5,curve_6,curve_7,curve_8,curve_9,curve_10
439,-387.895289225174,-430.32612146881206,-716.0598648261983,-459.0936496793912,-540.0443368524765,-586.1741563495134,-505.8431717353331,-538.7105171127049,-454.3952347566672,-556.5414312421115
440,-386.64365510059923,-428.02735284072855,-717.0007742871447,-459.62312034301397,-542.3038349742696,-581.980667210912,-505.28288986566764,-539.4539272328152,-455.86101509518863,-555.8183634402981
441,-385.49279449942674,-425.21777504041063,-717.8883440499193,-461.21135909552277,-544.671845192474,-578.5425402427803,-505.47394765633067,-540.0142801998477,-456.33725096841545,-553.2400926066802
442,-384.861148215967,-421.7461615170686,-718.9957885950928,-461.84354322881984,-546.6680671323916,-575.1614945471078,-507.35596753969816,-541.7620957312232,-457.23748683624535,-552.0129881918181
443,-383.4222141367873,-419.85840596620807,-719.6530842886893,-461.84983284701553,-547.0230202607474,-572.3117120393928,-509.4921060579842,-542.7367429773933,-457.92673908517315,-549.9682745410978
444,-382.96664882483725,-416.3044292663349,-720.0568633086434,-460.79125048863233,-546.7924130024876,-569.7566091567123,-512.125837723923,-544.2043600353094,-459.62087517768913,-547.2441376028586
445,-384.2419731670597,-413.822802422786,-721.1243639536062,-461.12186366732345,-547.2656908659103,-566.8994051941744,-514.6428856626951,-546.6779855954372,-461.35623494631875,-544.5456894995174
446,-385.8229025917896,-412.4635640840065,-720.6433344266866,-460.5536361546418,-546.8191406142626,-564.2633373963988,-517.6798090642859,-549.1859467876786,-462.8912992517357,-541.0332246234176
447,-389.27705920752675,-410.8703897757841,-719.7146619706112,-461.46163888974473,-547.2279908472988,-561.5713471042409,-520.5656448064275,-551.7355330405243,-463.6558064651369,-536.1294094095931
448,-393.5061434628439,-407.72882299147676,-718.8690627704776,-462.5021555966502,-546.25516883451,-558.5226206038811,-523.0734051728966,-553.6304516580977,-462.86853848322056,-530.9160753428193
449,-398.2616386010032,-404.912344942501,-718.1017059039509,-465.46332316973735,-545.7655560676567,-556.5965569166872,-524.6011870603102,-555.6026556047144,-461.46301703887036,-525.2436885949843
450,-403.14871451848813,-402.00769145299205,-716.9722615032183,-469.7468174851497,-545.511710437023,-554.1031294920077,-525.5584309822841,-558.977999290752,-459.6802442953283,-520.9796487289565
451,-408.0480038207408,-400.0014824911494,-717.4258190170867,-474.52152279162686,-544.9817574210937,-552.0853480657048,-525.7576372709194,-561.9467199510445,-459.0161206629122,-516.0254133386618
452,-413.1487644641014,-398.39474595421996,-716.2937124441984,-480.8717923437854,-546.0643369832063,-548.1589519645474,-525.552775172632,-565.1133780550381,-457.83012733491705,-510.39889113528625
453,-418.02174387002265,-396.9510561651838,-716.0701192117126,-487.54092479986144,-546.9380334157289,-544.143285993954,-525.00420925694,-567.2792320087038,-455.89361415975844,-506.5761099006422
454,-423.20718440037035,-396.889790774444,-716.5837399806092,-494.6564610320636,-549.2330445917895,-540.3364805518019,-522.6692409722863,-569.8875083046561,-453.9764791805205,-503.73439028558204
455,-428.0365328575651,-396.9125077042049,-717.491254106726,-502.6869702288101,-552.4625097521663,-538.5182520933846,-519.3513293673453,-573.2920825789641,-451.57155363392116,-500.14807510140105
456,-432.7736639469043,-397.0209641289471,-718.3691239594498,-511.6932931713183,-555.5569312523397,-536.4487381417142,-515.7383404901582,-576.7615542082423,-451.1639860865112,-496.04090114379727
457,-437.97161882666774,-397.1078395848639,-719.2326487614357,-521.2535571516903,-559.4367186045208,-534.4767998658673,-512.0114671009593,-580.7897833319373,-448.3737726487197,-491.9536391782737
458,-443.02411127296125,-396.66230750207274,-720.9202116033099,-529.7790414728984,-561.9741150505233,-532.8924498472038,-509.1799534949954,-584.6552279526186,-445.61575460021976,-489.09978574902976
459,-449.27555262765225,-395.89146108425683,-721.3341589920192,-537.2896036966519,-563.8056972845258,-531.1200956854124,-505.50292383410846,-587.7151760239507,-441.8314743828846,-487.5637730234117
460,-452.9879737973638,-396.54499601917956,-722.1543246145754,-542.709150529911,-566.2411094224142,-529.989356039443,-501.71641012866536,-590.0745726217028,-437.34000802271316,-485.96044662570654
461,-456.6462343262922,-397.0227794713998,-721.7799426641649,-546.9681171425351,-568.1758171463568,-528.893784120118,-497.0906217300546,-592.2981879551005,-434.51626199586565,-485.4334168273987
462,-460.36664693220496,-396.49114326909154,-721.1128840859013,-550.290797390935,-569.8992935131995,-528.4754935199181,-492.0038125583563,-594.478583077349,-432.771738869177,-484.1558584575629
463,-462.5417833837722,-396.7131984083644,-720.5417926473183,-554.4572826507277,-570.7844860348549,-528.8231297011018,-486.7601679134898,-596.2747059312529,-430.60280894704044,-484.1049057738776
464,-464.2735438165307,-395.5376882129694,-719.9613649630213,-557.2681810904072,-571.5426429573567,-529.1781739895118,-481.80399312222744,-598.1624531180688,-427.9945771889031,-484.61410571290685
465,-466.29165478349535,-394.7516027234423,-720.1314710543194,-560.3097524859588,-572.4644077134792,-530.0584968899389,-475.9099408818187,-599.8128024804075,-426.3709255275985,-485.70753511474584
466,-467.9387367486419,-394.8816839122159,-720.3371531456818,-561.9579822626645,-570.511627164747,-529.9572863283057,-470.0171039355213,-601.477645411603,-424.13815017699693,-487.7895809198413
467,-470.4437547333822,-394.71971890084126,-720.4392332761815,-563.4510543121104,-568.2821480980044,-531.0009762188865,-464.4459166660785,-603.0922056178579,-420.6163495315954,-490.6690288825557
468,-471.9185101306058,-395.6861118321741,-720.0854141867289,-564.9487520572379,-566.7187342502007,-531.4418968698142,-458.7544571878242,-603.9615787388292,-418.0746215276742,-492.7287929670738
469,-473.09574894412725,-396.6413175995721,-721.118798905919,-565.9198448629062,-566.2282605299399,-532.5995851724597,-453.6316469112288,-603.3224716955974,-414.4340887000288,-494.3781511756239
470,-475.2390147066762,-397.6818117473073,-721.3415072714301,-565.2303159525655,-563.7746872494118,-532.6843478442458,-449.60905614505737,-602.9208996037684,-410.19231085519687,-495.53882590113244
471,-475.7054282938866,-398.5692943310397,-721.0970057590328,-564.5497937441048,-560.5560615738482,-534.5514921579935,-445.9126579131057,-602.3249206355694,-405.7826190265795,-494.5775262253068
472,-476.48351522741643,-398.7687826844282,-721.154180195821,-561.8463677874952,-558.0444357139787,-536.145161492509,-444.46686042667284,-600.6287611619322,-403.04641963203187,-492.9231087109524
473,-476.03999807103776,-399.88414540978886,-720.758929534106,-558.7322715962044,-554.4624870568289,-538.2799931634349,-442.4997453745362,-598.44503817621,-399.8218294842,-490.3904973304979
474,-476.60182375711224,-400.3417962656215,-721.5137702344734,-555.4969251906106,-552.4458484150018,-540.4254596632021,-441.30113469549406,-595.2160874030153,-396.91829858899945,-486.85557243114283
475,-477.36076921932215,-402.30946235778526,-721.6361327306006,-553.4363132980964,-549.6316933043413,-540.7609556244477,-440.4274249972305,-591.8259058357978,-393.80119161686093,-483.33899999121655
476,-477.0999419925362,-403.47185862754594,-719.9888367936517,-552.5009645572362,-546.2421275068908,-539.8400764360913,-439.6137037420682,-587.8824961574603,-391.2888954566882,-479.442866124129
477,-476.3379481184693,-405.2813314775873,-719.6309081623913,-552.3299516874049,-544.0990612348064,-538.9082450359984,-439.56558360268303,-583.9037394682856,-387.9298121334232,-475.0977888098613
478,-475.4486243518543,-406.30700863155414,-719.4483438780053,-552.4468295010114,-541.7636190255272,-537.6359061872076,-439.9360764920622,-578.9656731208427,-384.4128290206057,-471.9934290159445
479,-473.6572208536643,-407.16599162189755,-719.7249304147239,-554.3507438077364,-539.3757516676085,-535.2973542275085,-440.17586701029757,-574.3477109108645,-382.7041053843407,-469.4439063963937
480,-471.5268228382315,-407.8314903103094,-718.7475804414963,-556.1496411817118,-536.9174837386945,-532.7512467956029,-440.2526067165156,-569.072229077665,-382.42021043622594,-466.4651035088542
481,-469.1020553175234,-408.5324779892014,-719.6413955285592,-557.5154246894658,-534.9734617138441,-529.8380419040208,-441.2438364697646,-563.0479068877538,-382.7550424727741,-463.23840797287573
482,-466.7522895483979,-409.11745089090977,-719.7951418795519,-559.3781163348267,-534.2596460090823,-526.5568400009756,-443.34179765446675,-556.3684115887578,-383.2939946043747,-461.0884800253257
483,-463.1953218422727,-409.8906790299972,-720.9637096058507,-560.3965561743197,-533.65687223558,-525.0024492732954,-445.92061095571944,-549.6522269452064,-383.9471629695967,-460.22770041330347
484,-458.067278020367,-412.4868055574153,-722.0341242592187,-562.5892216712444,-534.0477362893929,-523.1891107451183,-449.4294988668556,-545.6163836513554,-385.1484573041994,-457.8798329387055
485,-452.24229426108866,-413.77105315830266,-721.6486189365481,-563.7163816016802,-534.774395962393,-521.7893585569961,-453.01746269025347,-542.1819744572642,-386.65752208331565,-454.69969375494406
486,-447.7890335460871,-414.7362220165715,-721.1279682625383,-565.8329005637354,-535.5757534936771,-519.7458654362529,-456.2884715995233,-537.797844743211,-388.7276316074333,-452.73004819903343
487,-443.2767676808749,-416.31408811364815,-720.5268009190272,-567.4054194255157,-536.6236098542664,-516.7757448541258,-459.1935219465284,-533.4207219031293,-389.5704534510178,-452.84814171038397
488,-438.6136699520704,-417.8097564686952,-720.3551435193427,-569.1608071394726,-538.2512108710289,-514.2394583033534,-463.71742944513915,-529.4153697073599,-392.6804333921069,-454.2635614456396
489,-434.78909393774734,-419.08553572455384,-718.658436829738,-570.1634752852541,-539.3114514609975,-510.38698843381917,-466.873797605377,-525.0028664709182,-395.83631450750414,-455.4000364465779
490,-430.2864330076598,-420.38989779445706,-718.4986194855998,-571.5584927842716,-540.4317203761116,-506.6357022861928,-469.9707338684509,-520.6471516308517,-400.75541031311974,-456.8758776680856
491,-427.55617523034164,-420.39424969484185,-718.472652956112,-572.8374380601429,-540.3577042200654,-501.8018326493911,-471.8392976481592,-516.4765293976432,-405.9966483498781,-458.6840544834119
492,-425.2905268970132,-420.35142397991626,-719.2672923660012,-574.2713080039568,-539.0644975180921,-497.3813861460933,-473.62281866477576,-514.3793064853386,-411.1585070346843,-461.5191444104388
493,-423.1294317510628,-420.1308015193283,-719.6654259335584,-576.2173900135066,-537.5563350486705,-493.35679188612363,-476.121165265716,-513.3999933825146,-416.0032235876563,-464.9891329841256
494,-420.9751335371622,-419.200426851798,-720.0410226875316,-577.6244907749806,-536.6363790857453,-489.1995089850637,-477.3287395334412,-511.0559323573839,-421.2579178238698,-468.83252112450026
495,-419.6770451584781,-420.41963992258536,-720.9976658931346,-579.1886198366661,-535.7127341026957,-484.24860349892657,-476.9352424744751,-509.76645020449445,-426.0267232740804,-472.3043184579683
496,-418.11337006176706,-421.178720661552,-721.235940358665,-578.6707745968541,-535.4611432116636,-479.38013466237135,-475.86949856672175,-507.3733544240095,-429.7277067896391,-476.5596720646868
497,-417.54126283137856,-421.64829420558505,-721.8461917222,-580.0637425551812,-535.7789090747247,-474.3599019049994,-473.39741122376165,-505.0205303091862,-433.5711345815505,-479.6873437248263
498,-417.38397541106184,-422.89493201333516,-721.633404307016,-581.4050403210614,-536.7636402161447,-469.4290684462861,-471.43200340911267,-502.9791527527991,-438.3216748140375,-482.5763119027534
499,-417.1789166531808,-424.479120318785,-721.6009196387307,-582.3094185071947,-536.7690176411669,-465.9439225151857,-470.0472057603526,-502.02657226828865,-442.85738276905425,-485.3267574126543
500,-417.52481480203585,-426.20761660420425,-720.8934531089983,-582.4602974228004,-535.5981498374484,-462.6276244885925,-468.8722321144804,-501.67381856882264,-446.1171028540786,-486.0558444204942
501,-417.9184226526091,-427.143633089609,-718.904777346012,-582.391622533619,-536.3922078368568,-460.3189444457358,-467.2021952138806,-500.39956099282693,-448.89946764502275,-486.40724292012175
502,-418.601588967643,-427.3631594385497,-717.9748393904897,-581.281674337928,-535.6636968355531,-458.43817435633196,-466.2611843270348,-500.45817538573283,-452.77348781585874,-486.95652260003385
503,-419.114442242887,-428.89599000383464,-716.2643147023323,-580.4956096755877,-534.1630863977103,-457.25758766822435,-464.3119512191282,-501.2208142688713,-456.10014626033137,-487.30184590855777
504,-419.69572405747726,-429.35392275458537,-716.2286190871904,-579.8074767745387,-532.7878053295553,-456.5628614603737,-461.7214374426525,-500.90333335276654,-459.25977842061764,-486.9028687380527
505,-419.1675917996454,-428.81206618268106,-715.9821684336142,-579.1149950470023,-530.6859965073874,-455.74933093303883,-459.1614523669227,-501.7538215407086,-462.13993284435884,-487.3885167200001
506,-417.72665756941774,-428.2428505657556,-714.9239976335282,-579.1647596563711,-529.0745834338179,-456.66992267839424,-457.768122293234,-503.1073460982963,-464.58679753666684,-488.6491226469651
507,-415.9824215202646,-427.63728756846905,-715.3452365228895,-578.6441445146728,-527.0829050690307,-459.2903361009936,-456.72914530395474,-505.57677791110444,-465.5602724751814,-490.49759981124197
508,-414.3590534528789,-425.6694842126622,-713.9931746127709,-578.7685544768624,-524.7408599613261,-461.7754371304078,-455.58021235945887,-508.3023724953041,-468.3198616802821,-491.778128012872
509,-412.0192981833608,-424.1572619855749,-712.8216597703773,-579.0018790997404,-521.764578843211,-464.28126308644875,-455.0679040522557,-510.7458019374099,-470.5834360597891,-491.66497621961025
510,-408.70166212303445,-423.42251666587555,-712.0708306070246,-577.6290031752601,-519.4324064285034,-467.2704880914474,-455.6221483671243,-513.4223370918379,-472.7357107479476,-491.83841556979553
511,-404.9169133093811,-422.20937324250224,-712.0953556685477,-575.0576126334352,-517.7507050962482,-469.7288547867736,-456.57668201221134,-515.6439665759639,-473.0476375661271,-493.017884841223
512,-399.59431425735943,-421.8114619971674,-711.97624524988,-571.1378822578927,-516.4154594089604,-472.0374780121648,-457.338870592764,-517.9479683726842,-475.1731552713622,-495.6844312412992
513,-392.9090970209775,-420.88143917029123,-712.0463441628199,-566.7008704482048,-514.7408604775454,-475.36182920274376,-457.62256590902314,-520.8501001383585,-476.06846052595773,-496.5511710654554
514,-386.6722377988051,-421.1307668291129,-710.669535777492,-563.1432995370477,-513.2328209124694,-477.13625245614907,-457.57596531034244,-524.4427190120994,-476.6853603736582,-496.60084456289036
515,-381.06463798214116,-419.00136729550206,-708.7799952779483,-558.8545506371008,-511.9416633961989,-478.8142796710209,-456.42813538076894,-526.8959489245069,-477.2153575431737,-496.4547325886613
516,-376.49942757890426,-417.19473414857316,-708.0963653724937,-555.8039712080249,-510.17377754435086,-480.4088795568683,-455.53555916928417,-529.3905233883603,-476.55870411841295,-498.40299886538133
